objek wisata,ulasan, atraksi,amenitas,aksesibilitas
pantai lorena,Alternatif Istirahat lepas penat ..t4 nyantai damai...cukup nyaman...ramah pedagangnya,,positif,
pantai lorena,Buat yg pingin santai di tepi pantai tanpa parkir dan ongkos masuk rekomended lah,positif,,
pantai lorena,pantainya terkotori dg aneka sampah makanan..padahal tempatnya enak..,,negatif,
pantai lorena,"ada warung2nya, sedia bakso, rujak, aneka minuman dan jajan2an lainnya",,positif,
pantai lorena,"Sore atau pagi mantapp..
Siang siang nongkrong aja juga oke .. nikmatin angin lautt",positif,,
pantai lorena,"Lebih cocok kalau kesana waktu pagi dan sore hari.
Yang kurang itu tempat parkirnya",positif,negatif,positif
pantai lorena,Tempat santai sejenak sambil menikati pemandangan laut,positif,,
pantai lorena,"Cukup menyenangkan bisa mampir di pantai ini. Anak-anak bisa menyewa serokan untuk menangkap ikan yg terjebak di karang, meskipun akan lebih baik jika ikan-ikan itu dibiarkan hidup lebih lama tanpa menangkapnya.

Banyak kelomang juga, Serta adabanyak penjual makanan dan minuman. Liburan murah bisa ke sini, tapi harus selalu mengawasi setiap langkah kaki, apalagi untuk anak-anak, harus didampingi oleh orang tua.",positif,positif,
pantai lorena,"Cocok buat tempat melepas penat karena menyetir dari Tuban menuju Gresik.
Makanan nya murah meriah.
Dengan view pantai.
Yang perlu dikondisikan adalah adanya gepeng.
Dan sistem parkir yang mengharuskan parkir persis di depan warung dimana kita makan.
Semoga bisa di perbaiki kedepannya.",positif,negatif,
pantai lorena,"Yang lelah saat bepergian melewati tempat ini bisa mampir untuk sejenak melepas dahaga, ada beberapa warung ditepi pantai buat istirahat sambil memandang perahu yang sedang berlayar 
Harga bersahabat",positif,positif,
pantai lorena,"Pantainya bagus, cocok buat santai di sore hari",positif,,
pantai lorena,Wisata tepi pantai pemandangan senja yg bagus banget dan juga pastinya GRATIS,positif,,
pantai lorena,"Tempat wisata gratis yg bisa kita kunjungi kapanpun, pemandangan karang yg indah ketika air sedang surut. Namun sayang, banyak sekali sampah plastik dibibir pantai",positif,negatif,
pantai lorena,indahya suasana pantai lorena di tambah dengan wisata bahari lamongan tanjung kodok lengkap sudah hiburan kita,positif,,
pantai lorena,"Bersih, tidak ramai pengunjung, cocok untuk menikmati di pinggir pantai, kuliner enak dan murah",positif,positif,
pantai lorena,Tempatnya asik. Ngopi plus makan rujak khas paciran sambil liatin pantai. Byuuh...,positif,,
pantai lorena,Tempat yang bagus untuk liburan keluarga . Tersedia Juga beragam menu makanan.,,positif,
pantai lorena,Hanyut terasa karena sering tiap sore healing di sini..,positif,,
pantai lorena,Hiburan murah meriah tanpa biaya bisa mengurangi kepenatan.,positif,,
pantai lorena,Destinasi wisata di jalur Pantura kota Lamongan dg view pantai pinggir jln raya deandles. Nongkrong sambil kuliner khas jajanan Pantura.,positif,,
pantai lorena,Sangat Bagus Tempat Cafe Panorama  Sambil Ngopi Bisa Lihat Pantai,positif,,
pantai lorena,"cocok banget kalo pengen nikmatin dawet siwalan sambil nikmatin pemandangan + angin semilir laut
harga makanan+minuman juga murah jadi cocok buat tempat wisata keluarga",positif,positif,
pantai lorena,Hiburan wisata tipis tipis sambil makan rujak cingur pinggir laut. Jangan lupa cicipin dawet siwalan nya,positif,,
pantai lorena,"Awas...anak2 ..banyak batu cadas nya.
Sekedar buat istrhat sbntr untuk melepas lelah. Ad warung2 juga 
Tp klo malam tutup.",negatif,positif,
pantai lorena,"Pantai pinggir jalan, mudah diakses, banyak penjual makanan,
kebersihan harus lebih dijaga pengunjung dan warung penjual makanan",,negatif,positif
pantai lorena,"Pantai berbatu yg bisa jadi alternatif wisata murah meriah, lokasi tepi jalan utama.",positif,,positif
pantai lorena,View pemandangan Bagus waktu sore.... Cocok buat rekreasi keluarga dan gratis....,positif,,
pantai lorena,"Tempat yang cukup menarik untuk beristirahat, sambil kuliner dan juga menikmati pemandangan laut di daerah Lamongan.",positif,,
pantai lorena,Wisata gratis hanya bayar parkir saja . Makanannya enek & murah,,positif,
pantai lorena,Ciptaan ALLAH SWT memang sempurna dan indah banget. Segala jenis makanan juga tersedia di sini.,positif,positif,
pantai lorena,"Nyaman untuk bersantai, menikmati pemandangan pantai sambil makan rujak buah paciran",positif,,
pantai lorena,"Biasanya sering main kesana sama temen.
Pantainya bersih dan nyaman ",,positif,
pantai lorena,Air lautnya jernih,positif,,
pantai lorena,"Lumayan buat istirahat , sayang kurang bersih sampah nya.. Semoga semakin bersih.",,negatif,
pantai lorena,"Perlu dikembangkan perawatan.nya, kebersihan jg perlu ditingkatkan. Mungkin bisa ditambah rest area dn parkiran. Melihat pemandangan sekitar sangat indah",positif,negatif,
pantai lorena,"Tempatnya cocok untuk menikmati syaduhnya ombak, dan gratis",positif,,
pantai lorena,Pemandangan nya itu lo serta kulinernya,,,
pantai lorena,enak buat sekedar ngopi atau ngrujak sambil menikmati suasana pantai.,positif,,
pantai lorena,"Bagus tempat bs buat foto"" cantik air juga jernih banget bersih",positif,,
pantai lorena, perlu ditambahkan spot-spot untuk foto.,negatif,,
pantai lorena,Cocok untuk wisata murah meriah bersama keluarga.,positif,,
pantai lorena,"Keren tempatnya, kuliner murah meriah dgn suasana pantai yg sejuk, jadi tempat langganan dikala suntuk ",positif,positif,
pantai lorena,"waktu kesini airnya belum surut jadi gak bisa ke karang""",negatif,,
pantai lorena,"Cocok untuk tempat nyantai, banyak warung makan dan harga nya pun standard",positif,positif,
pantai lorena,"Pantainya masih baru, deket jalan utama. Tidak ada tiket masuk atau masih free",positif,,positif
pantai lorena,Tidak ada salahnyaa jika lewat sini bisa mampir menikmati indahnya laut paciran,positif,,
pantai lorena,"Semuanya oke, hanya saja kebersihannya perlu di jaga sehingga tidak terlihat kotor karena posisinya tepat di pinggir jalan sehingga mudah di jangkau",,negatif,positif
pantai lorena,"Tempatnya strategis tepat di pinggir jalan. 
Di sekitaran pantai Lorena juga terdapat warung-warung kecil, yg menyediakan berbagai minuman dan makanan.",,positif,positif
pantai lorena,"Bagus untuk berswafoto, anak-anak bisa mencari ikan kecil-kecil di sela-sela karang memakai saringan ikan yang disewakan harga terjangkau",positif,positif,
pantai lorena,Tempat yang santai untuk istirahat sejenak ketika menyusuri pantura.,positif,,
pantai lorena,Menghabiskan waktu sambil makan rujak + es kelapa muda,positif,,
pantai lorena,Bebatuan berlumut tempat parkir tidak ada,negatif,negatif,
pantai lorena,"Pantainya bagus,airnya hijau membentang... Baguus buat berswa photo...",positif,,
pantai lorena,"Cocok untuk wisata bersama keluarga dan teman dengan biaya yg murah meriah, akan disuguhi pemandangan masyarakat lokal yg sedang mencari kerang maupum anak-anak mencari ikan. Banyak warung sederhana untuk tempat singgah dg harga terjangkau dan masjid yg nyaman untuk tempat beribadah dan beristirahat",positif,positif,
pantai lorena,Suasana pantai nyaman...hawanya sejuk karna angin kenceng..,positif,,
pantai lorena,Pemandanganya bagus banyak pengunjungnya,positif,,
pantai lorena,Pemandangan menarik lokasi pinggir jalan raya jadi harus berhati-hati karena banyak kendaraan lewat jika ingin kesana,positif,,negatif
pantai lorena,Duduk santai sambil makan rujak khas paciran,positif,,
pantai lorena,Tempat lumayan bagus kalau di buat selfie,positif,,
pantai lorena,Lebih bagus pas sore hari tmpatnya.. Kerennya dpt pas sore hari,positif,,
pantai lorena,View nya bagus ... di pagi hari dan sore hari .. . kalo bisa penjual di rapikan lagi viar makin nyamn mnikmati pmndangan laut pantura,positif,negatif,
pantai lorena,Golek keong sambil makan rujak disertai semil angin,positif,,
pantai lorena,"Asyeek lah, murah meriah dan ... pinggir jalan  pemandangan tak kalah ciamiik",positif,,positif
pantai lorena, tempat nongkrong terbaik,positif,,
pantai lorena,Nyantai sm makan rujak buah pinggir pantai. Nyantai yg ramah dikantong,positif,,
pantai lorena,Menyantap makanan dengan suasana pesisir laut yang indah,positif,,
pantai lorena,"Tempat tidak terlalu ramai, bagus pemandangannya",positif,,
pantai lorena,Sangat mudah dijangkau n bersih,,positif,positif
pantai lorena,pantai bagus dan indah di pantura... Menikmati sambil makan rujak,positif,,
pantai lorena,"makanannya enaaak, yg paling nendang es dawet siwalannya beeeehh ga ada lawan perpaduan gula aren dan santannya paaaasss bgt",,positif,
pantai lorena,Saran wisata murah meriah untuk keluarga,positif,,
pantai lorena,Sangat cocok untuk berlibur bagi kluarga yang pingin haraga ekonomis,positif,,
pantai lorena,"Buat nyantai sore"" lumayan seru dengan pemandangan pantai karang yg lumayan bagus buat foto-foto bareng keluarga. Parkir gratis klo motor, kurang tahu yg mobil tetapi terakhir kesana udah ada tukang parkir buat mobil. Untuk makanan lumayan banyak dan enak.",positif,positif,
pantai lorena,Lumayan,,,
pantai lorena,Utk wisata gratis nonhkrong diwarung tepian jalan dan pantai lumayan lah,positif,,
pantai lorena,"Pengelolaan sampah masih kurang sekali.

Tempat parkir sempit.",,negatif,
pantai lorena,Tempat e bener sejuk cuma kebersihan nya saja.,positif,negatif,
pantai lorena,"Tempat wisata pantai alternatif jika anda berada di Paciran, lokasinya yang tidak jauh dari WBL.
Meskipun hanya menyajikan pesona wisata laut yang berkarang, namun banyak pengunjung yang tak hanya rekreasi, tapi juga melepas lelah, karena disini juga ada stand kuliner khas Paciran.

Parkir pun tersedia luas, letaknya yang berada di tepi jalan raya, sehingga memudahkan akses menuju  lokasi ini.

Kalau lewat, jangan dilewati, tapi mampirlah sebentar untuk menyejukkan mata dan menikmati semilir angin laut",positif,positif,positif
pantai lorena,"Kalau surut enak ngajak anak2 cari ikan,. Pinggiran pantai masih kurang penataan,.",positif,negatif,
pantai lorena,"Htm gratis tis cuman bayar parkir 2k lumayan cuman pasirnya dikit banyak karangnya,,,tpi yaa lumayan laa",positif,positif,
pantai lorena,Terletak di kawasan pantura dengan pantai yang bersih. Banyak warung di tepi pantai dan sangat cocok untuk bermain anak2 saat surut.,,positif,
pantai lorena,Siip tempatnya luas bagus,,,
pantai lorena,Lokasi nya view langsung laut. Banyak kuliner juga Bisa serok ikan jugaa,positif,positif,
pantai lorena,Nyaman dan cocok untuk bersantai,,positif,
pantai lorena,"Lumayan, tinggal penjual di pinggir pantai nya di tata dengan rapi",,negatif,
pantai lorena,Wisata yang murah recommend buat wisata keluarga. Bisa buat berenang waktu air agak pasang. Dan di pinggir pantai pun banyak warung berkonsep lesehan sehingga cocok buat menikmati minuman dengan view laut,positif,positif,
pantai lorena,"Tempatnya sih bagus dan dekat dgn jalan raya, tapi kadang kalau sdg surut ada sebagian sampah yg tersangkut ditepi pantai dan itu saya rasa cukup menggangu..",,negatif,positif
pantai lorena,"Solusi Menghibur diri dan Keluarga untuk Menikmati panorama alam , Matahari terbit dan Terbenam",positif,,
pantai lorena,"Yg pengen main di pantai, tapi gratis, disini oke juga tempatnya",positif,,
pantai lorena,"Tempatnya bagus buat yg suka menikmati pantai sambil ngopi"" cocok nihhh",positif,,
pantai lorena,Pantainya dipinggir jln raya,,,positif
pantai lorena,Pantai pesisir utara .bersebelahan dengan tanjung kodok/Wisata Bahari Lamongan. cocok untuk rest area .,,,positif
pantai lorena,"banyak penjual makanan di pinggir pantai, sambil nikmati angin laut",positif,positif,
pantai lorena,"karangnya tajam sekali..
Bikin terpleset terus menyakitkan badan..",negatif,negatif,
pantai lorena,"Alternatif wisata murah meriah cocok untuk menghabiskan long weekend seperti sekarang, tipikal pantai berkarang dengan angin sepoi-sepoi dan banyak jualan makanan di sekitarnya",positif,positif,
pantai lorena,"Pantai di sana bersih dan banyak juga pedagang kaki lima di sana mulai dari yang berjualan rujak, makanan ringan,dan masih banyak lagi",,positif,
pantai lorena,"Tempat yang cocok untuk bersantai, menikmati keindahan alam dan menikmati suasana di tepi pantai bersama orang-orang terdekat dan keluarga",positif,,
pantai lorena,Lumayan bagus lah pantai Lorena itu pemandangannya indah,positif,,
pantai lorena,Sore sore sambil ngopi di depan pantai.,,,
pantai lorena,Mmmmm....susah lahan parkirnya,,negatif,
pantai lorena,"Pagi-pagi sarapan di sini tenang sekali, udaranya enak dan pemandangan langsung ke pantai",positif,,
pantai lorena,"
paling susah nemu parkiran dan beberapa warungnya lama sekali masaknya",,negatif,
pantai lorena,Suasana  yg sepoi2..  makan sambil liat laut... low butget pula,positif,,
pantai lorena,Tempat istraht nyaman ,,positif,
pantai lorena,Bagus sekali makanan di pinggir pantai lumayan enak,,positif,
pantai lorena,Suasananya asyik desir anginnya yg sejuk dan tampak riak ombaknya yg indah. Enak untuk bersantai.,positif,,
pantai lorena,Tempatnya bagus. Cocok buat nongkrong. Ada warung-warung di tepi pantainya.,,positif,
pantai lorena,Sore lebih nyaman,,positif,
pantai lorena,suka ke pantai lorena karena rujaknya khas dan enak,positif,,
pantai lorena,mantap.. gratis.. bisa foto2,positif,,
pantai lorena,Bagus dan indah,positif,,
pantai lorena,Pantainya biasa saja namun cukup bagus untuk melepas penat dn melihat lautan,positif,,
pantai lorena,"Tempat yang Bagus, disarankan ke sini Kalo musim panas saja, Biar sunset terlihat dengan jelas",positif,,
pantai lorena,Ada tempat nongkrongnya buat santai sama keluarga. Es dawet siwalan dan rujak buahnya oke,positif,positif,
pantai lorena,Pantai nya bagus,positif,,
pantai lorena,"Bagusss, cuma pasir pantainya gak ada, tp tetep manttep kerennn",positif,,
pantai lorena,tidak ada penerangan banyak bebatuan cadas dan kurang ada perhatian pemda,,negatif,
pantai lorena,Pemandangan indah diwaktu sore,positif,,
pantai lorena,belum da tempat parkir yg memadai,,negatif,
pantai lorena,"syahdu pantainya.. bisa lihat sun set, bisa tangkap ikan ketika laut surut",positif,,
pantai lorena,"Sejuk nyaman, cuma lokasi parkir nya yg kurang memadai",positif,negatif,
pantai lorena,Adem guyss,,,
pantai lorena,Tempatnya adem. Cocok buat istirahat sejenak melepas lelah setelah bepergian,positif,,
pantai lorena,Pas pinggir jalan lintas lamongan-tuban..cocok buat istirahat dan wisata,,,positif
pantai lorena,Wisata pantai gratis,positif,,
pantai lorena,"Nyantai lihat pantai sambil nongkrong, cocok banget buat nambah mood",positif,,
pantai lorena,Buat nyantai sambil ngopi plus menikmati nuansa pantai,positif,,
pantai lorena,Banyak sampah,,negatif,
pantai lorena,Bagus bersih cocok untuk bersama keluarga apalagi ada anak kecil,,positif,
pantai lorena,"Mayan buat nongkrong, drpd nongkrong di rumah mending sini ama liat ombak laut Pantura",positif,,
pantai lorena,Tempat nyaman dan santai sambil menikmati angin laut,positif,positif,
pantai lorena,Tiap minggu nongkrong disini di warung pinggir enak buat refressing dari kerjaan,,positif,
pantai lorena,Tempatnya bagus tapi sayangnya belum banyak yg terurus jadi kurang memikat,,negatif,
pantai lorena,Pantainya sekarang sudah bagus untuk destinasi liburan murah meriah.,positif,,
pantai lorena,"Waktu sore sangat disarankan, karena waktu sunset pas banget. Beautiful picture",positif,,
pantai lorena,"Wisata hemat, ada warung rujak dan lainnya",,positif,
pantai lorena,Cukup nyaman untuk refresing keluarga tanpa bajet,positif,,
pantai lorena,Tempatnya rimbun. Warga ramah,positif,positif,
pantai lorena,Sepanjang pantai terdapat tempat makan murah dan lengkap,,positif,
pantai lorena,"Lokasinya strategis, pinggir jalan raya, viewnya bagus sekali",positif,,positif
pantai lorena,"Tidak ada wahana apa apa di sana, langsung berbatasan dengan jalan raya",negatif,,positif
pantai lorena,Banyak penjual makanan dgn harga terjangkau..,,positif,
pantai lorena,Pantainya bagus,positif,,
pantai lorena,Murah meriah ..cocok untuk santui sambil ngopi,,positif,
pantai lorena,Kalau buat chillin' di sore hari sabi sih.,positif,,
pantai lorena,"Kurang memuas kan tmpt nya,sangat kotor banyak smpah",,negatif,
pantai lorena,Strategis buka mulai pagi 05.00-2300 pinggir jln.akses Juanda T1,,,positif
pantai lorena,Bagus,,,
pantai lorena,Waktu sore paling enak bersantai disini sambil nunggu sunset,positif,,
pantai lorena,"Baguss banget ada stand"" makanan enak""",,positif,
pantai lorena,Lumayan Rame,,,
pantai lorena,lumayan lah kalau untuk lihat2 laut,positif,,
pantai lorena,Tempatnya cocok buat ngumpul bareng teman atau keluarga,positif,,
pantai lorena,Banyak orang jualan,,positif,
pantai lorena,Nyaman bgt asal pinter nyari tempat,positif,,
pantai lorena,murah meria banyak penjual makanan,,positif,
pantai lorena,Bagus kalau siang meski agak panas,,,
pantai lorena,bagus indah pemandangannya,positif,,
pantai lorena,Pas air pasang jadi gk bisa main air,negatif,,
pantai lorena,"makanannya enak, rujak sama eh siwalan Joss",,positif,
pantai lorena,Pantai berbatu yg menarik.,positif,,
pantai lorena,Agak kotor dan kumuh,,negatif,
pantai lorena,banyak sampahnya,,negatif,
pantai lorena,"Lumayan tmptnya
Kulinernya enak",,positif,
pantai lorena,"Bagus, nyaman tidak ada sampah, gratis",,positif,
pantai lorena,Cocok untuk beristirahat di jalur Tuban - Surabaya,positif,,
pantai lorena,lumayan bersih dan destinasi wisata gratis,positif,,
pantai lorena,Bagus pantai nya deket jalan raya,,,positif
pantai lorena,Keindahan laut yang keren,positif,,
pantai lorena,Keren,,,
pantai lorena,Asyik pemandangan ne...,positif,,
pantai lorena,Sore2 makan duren sama es di pinggir pantai,,positif,
pantai lorena,Saat air laut surut tampak lebih indah,positif,,
pantai lorena,Bagus tempatnya +gratis masuknya,positif,,
pantai lorena,wisata gratis.. pemandangan epik,positif,,
pantai lorena,Jalur yg mudah dijangkau antara lamongan dan gresik,,,positif
pantai lorena,Pantainya bagus dan bersih,positif,positif,
